,Pass-Simple pass-accurate,Pass-High pass-accurate,Pass-Head pass-accurate,Pass-Simple pass-not accurate,Duel-Air duel-accurate,Duel-Air duel-not accurate,Pass-High pass-not accurate,Pass-Head pass-not accurate,Duel-Ground loose ball duel-not accurate,Duel-Ground attacking duel-accurate,Free Kick-Free Kick-accurate,Pass-Cross-assist,Pass-Cross-accurate,Shot-Shot-accurate,Duel-Ground loose ball duel-accurate,Duel-Ground defending duel-accurate,Others on the ball-Clearance-not accurate,Duel-Ground defending duel-not accurate,Others on the ball-Touch-interception,Duel-Ground attacking duel-not accurate,Others on the ball-Acceleration-accurate,Shot-Shot-not accurate,Free Kick-Corner-accurate,Foul,Free Kick-Throw in-accurate,Free Kick-Throw in-not accurate,Others on the ball-Touch,Pass-Cross-not accurate,Pass-Smart pass-accurate,Pass-Cross-key pass,Pass-Smart pass-not accurate,Free Kick-Corner-not accurate,Others on the ball-Clearance-accurate,Others on the ball-Touch-missed ball,Pass-Simple pass-assist,Pass-Launch-accurate,Pass-Smart pass-key pass,Pass-Simple pass-key pass,Pass-Launch-not accurate,Free Kick-Free Kick-not accurate,Pass-Head pass-assist,Others on the ball-Touch-counter attack,Free Kick-Free kick cross-accurate,Foul-yellow card,Others on the ball-Touch-opportunity,Others on the ball-Touch-feint,Free Kick-Free kick shot-accurate,Pass-High pass-key pass,Free Kick-Free kick shot-not accurate,Pass-Smart pass-assist,Free Kick-Free kick cross-not accurate,Others on the ball-Clearance,Others on the ball-Acceleration-not accurate,Free Kick-Goal kick,Others on the ball-Touch-dangerous ball lost,Foul-red card,Foul-second yellow card,Pass-Head pass-key pass,Free Kick-Penalty,Free Kick-Penalty-not accurate,Pass-High pass-assist,Pass-Hand pass-accurate,goal-scored
1827,13.0,5.0,-3.0,-6.0,-5.0,4.0,3.0,-5.0,-5.0,10.0,-4.0,0.0,1.0,0.0,5.0,-13.0,-2.0,-8.0,-10.0,11.0,-1.0,5.0,-1.0,-1.0,11.0,0.0,-5.0,7.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1828,-21.0,-4.0,1.0,14.0,3.0,-4.0,1.0,0.0,-8.0,-2.0,7.0,0.0,1.0,-2.0,8.0,-1.0,1.0,8.0,-4.0,-5.0,2.0,-2.0,-4.0,1.0,1.0,0.0,-6.0,-1.0,5.0,0.0,-2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1829,21.0,4.0,-1.0,-14.0,-3.0,4.0,-1.0,0.0,8.0,2.0,-7.0,0.0,-1.0,2.0,-8.0,1.0,-1.0,-8.0,4.0,5.0,-2.0,2.0,4.0,-1.0,-1.0,0.0,6.0,1.0,-5.0,1.0,2.0,-3.0,-2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
1830,-5.0,-2.0,6.0,-11.0,-6.0,7.0,6.0,1.0,-5.0,22.0,-2.0,0.0,4.0,1.0,5.0,-11.0,-1.0,-3.0,-4.0,-8.0,-1.0,3.0,2.0,-3.0,9.0,2.0,0.0,7.0,-1.0,1.0,4.0,0.0,-6.0,5.0,0.0,-1.0,1.0,2.0,-2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,5.0,2.0,-6.0,11.0,6.0,-7.0,-6.0,-1.0,5.0,-22.0,2.0,0.0,-4.0,-1.0,-5.0,11.0,1.0,3.0,4.0,8.0,1.0,-3.0,0.0,3.0,-9.0,-2.0,0.0,-7.0,1.0,0.0,-4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1832,-21.0,12.0,11.0,6.0,-6.0,6.0,-1.0,4.0,-4.0,-1.0,1.0,0.0,-1.0,-1.0,4.0,6.0,-8.0,0.0,-6.0,-5.0,-3.0,0.0,2.0,0.0,7.0,6.0,-14.0,8.0,-2.0,0.0,-2.0,1.0,1.0,-2.0,0.0,-6.0,0.0,2.0,-3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1833,21.0,-12.0,-11.0,-6.0,6.0,-6.0,1.0,-4.0,4.0,1.0,-1.0,0.0,1.0,1.0,-4.0,-6.0,8.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,-7.0,-6.0,14.0,-8.0,2.0,1.0,2.0,0.0,-1.0,2.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1834,-17.0,-15.0,2.0,-10.0,5.0,-6.0,-2.0,3.0,-11.0,27.0,1.0,2.0,2.0,1.0,11.0,-8.0,2.0,-17.0,-7.0,-2.0,4.0,3.0,-1.0,-2.0,-6.0,0.0,-1.0,-2.0,6.0,0.0,-1.0,0.0,2.0,-1.0,1.0,2.0,0.0,-1.0,5.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1835,17.0,15.0,-2.0,10.0,-5.0,6.0,2.0,-3.0,11.0,-27.0,-1.0,0.0,-2.0,-1.0,-11.0,8.0,-2.0,17.0,7.0,2.0,-4.0,-3.0,1.0,2.0,6.0,0.0,1.0,2.0,-6.0,0.0,1.0,1.0,-2.0,1.0,0.0,-2.0,1.0,1.0,-5.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1836,174.0,3.0,7.0,-18.0,8.0,-8.0,-1.0,-5.0,11.0,3.0,7.0,0.0,-3.0,2.0,-11.0,-5.0,9.0,-6.0,5.0,8.0,11.0,1.0,-1.0,-1.0,8.0,0.0,35.0,-1.0,4.0,0.0,7.0,0.0,9.0,-2.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1837,-174.0,-3.0,-7.0,18.0,-8.0,8.0,1.0,5.0,-11.0,-3.0,-7.0,0.0,3.0,-2.0,11.0,5.0,-9.0,6.0,-5.0,-8.0,-11.0,-1.0,1.0,1.0,-8.0,0.0,-35.0,1.0,-4.0,0.0,-7.0,0.0,0.0,2.0,0.0,7.0,-1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1838,-60.0,-2.0,0.0,-7.0,-17.0,17.0,3.0,-4.0,0.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,4.0,16.0,5.0,0.0,-6.0,-2.0,0.0,-1.0,-3.0,-1.0,1.0,-7.0,-9.0,-3.0,1.0,-3.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,60.0,2.0,0.0,7.0,17.0,-17.0,-3.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,-4.0,-16.0,-5.0,0.0,6.0,2.0,0.0,1.0,3.0,1.0,-1.0,7.0,9.0,3.0,-1.0,3.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1840,104.0,-9.0,1.0,-12.0,7.0,-8.0,7.0,-4.0,-1.0,-2.0,2.0,0.0,-3.0,3.0,1.0,-11.0,1.0,7.0,8.0,6.0,-2.0,2.0,-3.0,0.0,-6.0,-2.0,6.0,-3.0,-4.0,1.0,2.0,3.0,0.0,3.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1841,-104.0,9.0,-1.0,12.0,-7.0,8.0,-7.0,4.0,1.0,2.0,-2.0,0.0,3.0,-3.0,-1.0,11.0,-1.0,-7.0,-8.0,-6.0,2.0,-2.0,3.0,0.0,6.0,2.0,-6.0,3.0,4.0,-1.0,-2.0,-3.0,2.0,-3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1842,-90.0,-6.0,1.0,0.0,7.0,-7.0,-5.0,-2.0,-2.0,10.0,1.0,0.0,2.0,4.0,2.0,-4.0,3.0,-3.0,-4.0,-3.0,6.0,-10.0,1.0,-5.0,-6.0,3.0,9.0,1.0,-2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1843,90.0,6.0,-1.0,0.0,-7.0,7.0,5.0,2.0,2.0,-10.0,-1.0,0.0,-2.0,-4.0,-2.0,4.0,-3.0,3.0,4.0,3.0,-6.0,10.0,-1.0,5.0,6.0,-3.0,-9.0,-1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1844,21.0,-2.0,4.0,7.0,5.0,-6.0,4.0,-8.0,3.0,14.0,0.0,0.0,0.0,-1.0,-3.0,-5.0,-4.0,-9.0,-2.0,-2.0,6.0,4.0,3.0,3.0,12.0,1.0,2.0,6.0,4.0,0.0,-4.0,0.0,2.0,0.0,0.0,-1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1845,-21.0,2.0,-4.0,-7.0,-5.0,6.0,-4.0,8.0,-3.0,-14.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,9.0,2.0,2.0,-6.0,-4.0,0.0,-3.0,-12.0,-1.0,-2.0,-6.0,-4.0,0.0,4.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1846,-375.0,-15.0,-10.0,-2.0,-7.0,4.0,8.0,0.0,-1.0,-14.0,0.0,0.0,0.0,-6.0,1.0,8.0,21.0,13.0,9.0,-7.0,0.0,-9.0,-2.0,3.0,-10.0,2.0,-21.0,-18.0,-1.0,0.0,-4.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1847,375.0,15.0,10.0,2.0,7.0,-4.0,-8.0,0.0,1.0,14.0,0.0,0.0,17.0,6.0,-1.0,-8.0,-21.0,-13.0,-9.0,7.0,0.0,9.0,2.0,-3.0,10.0,-2.0,21.0,18.0,1.0,2.0,4.0,1.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1848,19.0,5.0,-7.0,-8.0,-9.0,7.0,-10.0,2.0,9.0,-4.0,-2.0,1.0,4.0,1.0,-9.0,19.0,9.0,-10.0,10.0,-5.0,1.0,-1.0,0.0,-5.0,-10.0,-1.0,5.0,1.0,2.0,3.0,0.0,-2.0,-1.0,2.0,0.0,-1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1849,-19.0,-5.0,7.0,8.0,9.0,-7.0,10.0,-2.0,-9.0,4.0,2.0,0.0,-4.0,-1.0,9.0,-19.0,-9.0,10.0,-10.0,5.0,-1.0,1.0,5.0,5.0,10.0,1.0,-5.0,-1.0,-2.0,0.0,4.0,2.0,1.0,-2.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1850,99.0,21.0,-2.0,-5.0,1.0,0.0,4.0,4.0,-7.0,-28.0,-1.0,1.0,8.0,4.0,7.0,22.0,-11.0,11.0,-1.0,-4.0,-1.0,12.0,4.0,1.0,9.0,2.0,23.0,17.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1851,-99.0,-21.0,2.0,5.0,-1.0,0.0,-4.0,-4.0,7.0,28.0,1.0,0.0,-8.0,-4.0,-7.0,-22.0,11.0,-11.0,1.0,4.0,1.0,-12.0,0.0,-1.0,-9.0,-2.0,-23.0,-17.0,0.0,0.0,-2.0,-1.0,-2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1852,-113.0,-4.0,12.0,6.0,-4.0,4.0,8.0,1.0,4.0,13.0,-3.0,0.0,1.0,4.0,-4.0,-10.0,-6.0,-5.0,-2.0,2.0,-2.0,-3.0,2.0,-4.0,3.0,2.0,-22.0,-4.0,-1.0,0.0,-5.0,-3.0,0.0,5.0,0.0,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1853,113.0,4.0,-12.0,-6.0,4.0,-4.0,-8.0,-1.0,-4.0,-13.0,3.0,0.0,-1.0,-4.0,4.0,10.0,6.0,5.0,2.0,-2.0,2.0,3.0,-2.0,4.0,-3.0,-2.0,22.0,4.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
1854,46.0,2.0,-11.0,-5.0,-8.0,7.0,7.0,-3.0,1.0,8.0,2.0,0.0,0.0,3.0,-1.0,-3.0,-1.0,-1.0,3.0,-4.0,-4.0,-1.0,1.0,0.0,2.0,1.0,-9.0,9.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,-46.0,-2.0,11.0,5.0,8.0,-7.0,-7.0,3.0,-1.0,-8.0,-2.0,0.0,0.0,-3.0,1.0,3.0,1.0,1.0,-3.0,4.0,4.0,1.0,-1.0,0.0,-2.0,-1.0,9.0,-9.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,-3.0,0.0,0.0,-3.0,0.0,-4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1856,-408.0,-13.0,12.0,6.0,10.0,-10.0,-3.0,8.0,5.0,-33.0,8.0,0.0,-6.0,-8.0,-5.0,-4.0,4.0,24.0,4.0,13.0,-14.0,-14.0,-4.0,-5.0,2.0,0.0,-24.0,-9.0,0.0,0.0,-5.0,-2.0,3.0,-3.0,0.0,2.0,0.0,-1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0
1857,408.0,13.0,-12.0,-6.0,-10.0,10.0,3.0,-8.0,-5.0,33.0,-8.0,1.0,6.0,8.0,5.0,4.0,-4.0,-24.0,-4.0,-13.0,14.0,14.0,4.0,5.0,-2.0,1.0,24.0,9.0,9.0,4.0,5.0,2.0,-3.0,3.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1858,259.0,-1.0,-7.0,21.0,9.0,-8.0,-1.0,0.0,-7.0,54.0,8.0,0.0,0.0,-2.0,7.0,-30.0,-11.0,-33.0,-9.0,9.0,0.0,1.0,6.0,-3.0,-3.0,3.0,2.0,6.0,2.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
1859,-259.0,1.0,7.0,-21.0,-9.0,8.0,1.0,0.0,7.0,-54.0,-8.0,0.0,0.0,2.0,-7.0,30.0,11.0,33.0,9.0,-9.0,0.0,-1.0,0.0,3.0,3.0,0.0,-2.0,-6.0,-2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1860,-43.0,-3.0,-3.0,-8.0,-20.0,22.0,2.0,-5.0,10.0,-2.0,2.0,0.0,-4.0,-1.0,-10.0,1.0,4.0,-3.0,10.0,4.0,-2.0,-8.0,-2.0,-4.0,1.0,-1.0,-17.0,0.0,-1.0,0.0,1.0,0.0,-4.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1861,43.0,3.0,3.0,8.0,20.0,-22.0,-2.0,5.0,-10.0,2.0,-2.0,0.0,4.0,1.0,10.0,-1.0,-4.0,3.0,-10.0,-4.0,2.0,8.0,2.0,4.0,-1.0,1.0,17.0,0.0,1.0,2.0,-1.0,0.0,4.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1862,-101.0,-5.0,-12.0,-10.0,-8.0,8.0,2.0,5.0,-1.0,6.0,-2.0,0.0,2.0,1.0,1.0,-12.0,6.0,-1.0,16.0,7.0,7.0,-13.0,-2.0,6.0,-7.0,3.0,-14.0,-13.0,0.0,-1.0,-3.0,0.0,3.0,-4.0,0.0,5.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,101.0,5.0,12.0,10.0,8.0,-8.0,-2.0,-5.0,1.0,-6.0,2.0,0.0,-2.0,-1.0,-1.0,12.0,-6.0,1.0,-16.0,-7.0,-7.0,13.0,2.0,-6.0,7.0,-3.0,14.0,13.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,-5.0,2.0,1.0,-10.0,0.0,0.0,1.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,-159.0,3.0,18.0,0.0,4.0,-4.0,-17.0,5.0,-9.0,-5.0,-3.0,0.0,-2.0,2.0,9.0,21.0,4.0,-2.0,-5.0,-14.0,3.0,0.0,-2.0,-4.0,-1.0,1.0,2.0,2.0,2.0,-1.0,6.0,-1.0,1.0,6.0,0.0,-2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1865,159.0,-3.0,-18.0,0.0,-4.0,4.0,17.0,-5.0,9.0,5.0,3.0,0.0,2.0,-2.0,-9.0,-21.0,-4.0,2.0,5.0,14.0,0.0,0.0,2.0,4.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,-6.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,-5.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1866,-227.0,-5.0,5.0,2.0,-16.0,16.0,-3.0,-4.0,-3.0,-31.0,-8.0,0.0,-3.0,-6.0,3.0,6.0,8.0,27.0,-5.0,-1.0,-20.0,-11.0,2.0,3.0,-16.0,1.0,-24.0,-2.0,-6.0,0.0,-2.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1867,227.0,5.0,-5.0,-2.0,16.0,-16.0,3.0,4.0,3.0,31.0,8.0,0.0,3.0,6.0,-3.0,-6.0,-8.0,-27.0,5.0,1.0,20.0,11.0,-2.0,-3.0,16.0,-1.0,24.0,2.0,6.0,2.0,2.0,5.0,-11.0,-5.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,441.0,4.0,3.0,-1.0,-1.0,2.0,5.0,-3.0,4.0,-23.0,7.0,0.0,0.0,-3.0,-4.0,-5.0,-2.0,25.0,0.0,2.0,-4.0,0.0,0.0,9.0,9.0,-2.0,25.0,7.0,10.0,0.0,2.0,-3.0,-7.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,-441.0,-4.0,-3.0,1.0,1.0,-2.0,-5.0,3.0,-4.0,23.0,-7.0,0.0,0.0,3.0,4.0,5.0,2.0,-25.0,0.0,-2.0,4.0,0.0,0.0,-9.0,-9.0,2.0,-25.0,-7.0,-10.0,1.0,-2.0,3.0,7.0,-1.0,0.0,-2.0,0.0,1.0,-5.0,3.0,0.0,1.0,2.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,-125.0,-4.0,6.0,-9.0,-16.0,15.0,9.0,-5.0,7.0,-21.0,-4.0,1.0,-2.0,-1.0,-7.0,7.0,7.0,13.0,-3.0,2.0,2.0,-5.0,0.0,2.0,0.0,4.0,-4.0,0.0,3.0,0.0,-2.0,-1.0,2.0,2.0,0.0,1.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1871,125.0,4.0,-6.0,9.0,16.0,-15.0,-9.0,5.0,-7.0,21.0,4.0,0.0,2.0,1.0,7.0,-7.0,-7.0,-13.0,3.0,-2.0,-2.0,5.0,0.0,-2.0,0.0,0.0,4.0,0.0,-3.0,0.0,2.0,1.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1872,-131.0,-9.0,0.0,-10.0,-5.0,4.0,-4.0,3.0,7.0,20.0,7.0,1.0,0.0,-3.0,-7.0,-8.0,3.0,-8.0,4.0,-4.0,2.0,1.0,0.0,-7.0,-3.0,0.0,-35.0,-3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1873,131.0,9.0,0.0,10.0,5.0,-4.0,4.0,-3.0,-7.0,-20.0,-7.0,0.0,0.0,3.0,7.0,8.0,-3.0,8.0,-4.0,4.0,-2.0,-1.0,0.0,7.0,3.0,2.0,35.0,3.0,-1.0,0.0,0.0,-1.0,-1.0,-4.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0
1874,-340.0,0.0,-5.0,-11.0,0.0,0.0,-4.0,2.0,5.0,-10.0,-3.0,0.0,-5.0,-1.0,-5.0,6.0,20.0,4.0,6.0,0.0,-5.0,-2.0,1.0,-2.0,-14.0,-2.0,-36.0,-8.0,-1.0,1.0,-8.0,0.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
